post_id,account_id,type,hashtags,domain,
3843588085012066062,65018864271,images,"GoodOverEvil,HappyHolikaDahan,IndianFestivals,MPBirlaHospital,PositiveEnergy",fitness,
3841584747529233216,65018864271,videos,"AdvancedHealthcare,Chittorgarh,CriticalCare,ExpertDoctors,HealthEducation,HospitalCare,ICUCare,ICUFacilities,LifeSavingCare,MPBirlaHospital,MythVsFact,PatientSafety,QualityCare,VentilatorAwareness",fitness,
3839371345461875057,65018864271,images,"AsthmaAwareness,BreathingProblems,ChildHealth,ColdAndCough,CoughInKids,EarlyDiagnosis,HealthyBreathing,LittleOnes,MPBirlaHospital,ParentingTips,PediatricCare,SmartParenting",fitness,
3836450396185900450,65018864271,images,"BestDentalCare,Chittorgarh,DentalCare,DentalTreatment,HealthySmile,MPBirlaHospital,ModernDentistry,OralHealth,PainFreeTreatment,PerfectSmile,SmileBright,SmileMakeover,TeethCare",fitness,
3835024164122646699,65018864271,images,"BalancedDiet,CleanEating,DietTips,FiberRichDiet,FitLife,GoodNutrition,HealthTips,HealthyEating,HealthyGallbladder,HealthyHabits,MPBirlaHospital,NaturalHealth,WellnessJourney",fitness,
3828874525778202765,173842509,images,"BusyProfessionals,FitnessSimplified,HealthyHabits,LifestyleFitness,MindsetMatters,OnlineFitnessCoaching,SleepNutritionTraining,SustainableFitness,The40PercentClub",fitness,
3828861150226671843,173842509,images,"DavidLloydWorthing,FatLoss,FitnessCoach,HealthAndWellbeing,HighIntensityTraining,LifestyleCoach,MuscleBuilding,NutritionCoaching,PersonalTrainer,StrengthAndConditioning,WestSussexFitness",fitness,
3828664963217318505,173842509,images,"FitnessJourney,HealthAndWellness,HighIntensityTraining,IronmanTriathlon,LifestyleCoach,NutritionCoach,PersonalTraining,StrengthAndConditioning,WestSussexFitness,wellbeing",fitness,
3856890978629034461,173842509,images,,fitness,
3853530936290119728,173842509,sidecar,,fitness,
3851209938748416280,173842509,images,,fitness,
3851206551931789189,173842509,images,"ConsistencyWins,FitnessOver40,HealthyLifestyle,HolidayFitness,StayActive",fitness,
3849137963678942485,173842509,images,"ActiveRecovery,FitnessOver40,HealthyLifestyle,RecoveryTraining,SustainableFitness",fitness,
3846398214442668448,173842509,sidecar,"busybuthealthy,fitover40,fuelledforlife,herbalifenutrition,mealreplacement",fitness,
3846285493093075690,173842509,images,"busyprofessionals,fatlossworkout,fitnessover40,metabolictraining,the40percentclub",fitness,
3846057722647513347,173842509,images,"FunctionalFitness,GroupTraining,HorshamFitness,The40PercentClub,WorthingFitness",fitness,
3845690778694015181,173842509,images,"EnduranceTraining,FunctionalFitness,StrengthAndConditioning,The40PercentClub,TrainHard",fitness,
3853617079107416916,72858124690,sidecar,fypatuh,fitness,
3714865659831846814,72858124690,sidecar,,fitness,
3600306094960292095,72858124690,sidecar,,fitness,
3852027668099952378,72858124690,images,"aganmuscle,fitness,fitnessmotivation,gym,workout",fitness,
3855902601300961360,77369652453,images,"doglife,dogsofinstagram,dream,restday,sleepingbeauties",fitness,
3854956796754818539,77369652453,videos,"buttercream,makebutter,running,worksmarter,worksmartnothard",fitness,
3854642948705388051,77369652453,videos,"endometriosis,newstudy,priorities,science,solutions",fitness,
3854627365297325110,77369652453,sidecar,"endometriosis,monthawareness,sorrynotsorry,womenproblems",fitness,
3852591859910891912,77369652453,sidecar,"breakfast,healthyrecipes,highprotein,highproteinbreakfast,sweetpotato",fitness,
3849183334505444271,77369652453,images,"calories,fatlossdiet,foodcomparison,garlicbread,nutritionfacts",fitness,
3848106336534147200,77369652453,images,"calories,chocolate,fatlosstip,liquidcalories,nutritiontip",fitness,
3847675960904966564,77369652453,sidecar,"chillvibes,dogsofinstagram,olddog,steps,walking",fitness,
3842681107942225275,77369652453,images,"cookiemonster,cookies,detective,fitnesslife,gymhumour",fitness,
3839018508789532096,77369652453,images,"gluteday,gymlife,legday,theft,whatdoesntkillyoumakesyoustronger",fitness,
3838816599684182112,77369652453,videos,"bodybuilding,doglife,dogmomsofinstagram,meal,proteinfood",fitness,
3838146809340655839,77369652453,videos,"fitnessmotivation,gregdoucette,harderthanlasttime,steps,walkingpad",fitness,
3626311538895585557,3456842750,videos,"bodybuilding,explore,followers,gymrat,instagram,like,motivation,power,reel,reels,reelsinstagram,size,strength,viralvideos,workout",fitness,
3536036422735921216,3456842750,images,"HappyNewYear,hanuman,post",fitness,
2572782821548235468,3456842750,images,"Undisputed,beast,beastmode,beauty,bodybuilding,fit,fitfam,fitness,fitnessmotivation,follow,gains,gym,gymlife,instagood,instagram,kolkata,kolkatagram,love,monster,motivation,muscle,photography,power,ranajeetdey,training,workout",fitness,
3856990093353511685,3456842750,videos,"fyp,instagram,reachmore,trending,viralreels",fitness,
3856708312084198779,3456842750,images,"BodyTransformation,entrepreneurship,personalgrowth,photo",fitness,
3856227765071317383,3456842750,images,"humor,personalgrowth,photo",fitness,
3855727882182744985,3456842750,videos,"reels,shorts,viral",fitness,
3855526251159855110,3456842750,images,"fyp,humor,motivation,personalgrowth",fitness,
3855479451014568389,3456842750,videos,"fyp,reelschallenge,shorts,viral,viralreelschallenge",fitness,
3855413187748037050,3456842750,videos,"fyp,shorts,viral",fitness,
3855304553319201075,3456842750,videos,"fyp,instagood,reels,shorts,viral",fitness,
3855006704358759689,3456842750,videos,"funny,reelschallenge,shorts,viralreelschallenge",fitness,
3852005970126554453,66858431287,images,"benchpress,buildyourchest,chestday,gymmotıvatıon,noexcuses,pushday,ﬁtnessjourney",fitness,
3851699336640678433,66858431287,images,"bowlgoals,cleaneating,dietsehat,fitnessfood,highprotein,makansehat,mealprepideas,surabayaeats",fitness,
3850932477158994163,66858431287,images,"gymlıfe,healthybreakfast,highprotein,proteinsmoothie,smoothielovers",fitness,
3470346683822005762,66858431287,videos,"abs,body,boxing,cardio,diet,fashion,fitlife,fitnessgirl,fitspo,gains,goals,gymgirl,gymrat,gymshark,gymtime,life,like,lossweight,meme,model,nutrition,photography,photooftheday,powerlifting,sports,strength,vision,weightlifting,workoutmotivation,yoga",fitness,
3468548358927813499,66858431287,videos,"abs,body,boxing,cardio,diet,fashion,fitlife,fitnessgirl,fitspo,gains,goals,gymgirl,gymrat,gymshark,gymtime,life,like,lossweight,meme,model,nutrition,photography,photooftheday,powerlifting,sports,strength,vision,weightlifting,workoutmotivation,yoga",fitness,
3441481596160165369,66858431287,videos,,fitness,
3420721550946179749,66858431287,videos,"abs,body,boxing,diet,fashion,fitlife,fitnessgirl,fitspo,gains,goals,gymgirl,gymrat,gymshark,gymtime,life,like,meme,model,nutrition,photography,photooftheday,powerlifting,sports,strength,vision,weightlifting,weightloss,workoutmotivation,yoga",fitness,
3418161195816459685,66858431287,videos,"abs,body,boxing,diet,fashion,fitlife,fitnessgirl,fitspo,gains,goals,gymgirl,gymrat,gymshark,gymtime,life,like,meme,model,nutrition,photography,photooftheday,powerlifting,sports,strength,vision,weightlifting,weightloss,workoutmotivation,yoga",fitness,
3417576480101316712,66858431287,videos,"abs,body,boxing,cardio,diet,fashion,fitlife,fitnessgirl,fitspo,gains,goals,gymgirl,gymrat,gymshark,gymtime,life,like,meme,model,nutrition,photography,photooftheday,powerlifting,sports,strength,vision,weightlifting,weightloss,workoutmotivation,yoga",fitness,
3417493223804244707,66858431287,videos,,fitness,
3416942303769098774,66858431287,videos,"abs,body,boxing,cardio,diet,fashion,fitlife,fitnessgirl,fitspo,gains,goals,gymgirl,gymrat,gymshark,gymtime,life,like,meme,model,nutrition,photography,photooftheday,powerlifting,sports,strength,vision,weightlifting,weightloss,workoutmotivation,yoga",fitness,
3416017038050236838,66858431287,videos,"abs,body,boxing,cardio,diet,fashion,fitlife,fitnessgirl,fitspo,gains,goals,gymgirl,gymrat,gymshark,gymtime,life,like,meme,model,nutrition,photography,photooftheday,powerlifting,sports,strength,vision,weightlifting,weightloss,workoutmotivation,yoga",fitness,
3715780869362992766,2265408035,images,"HealthTips,HealthyHabits,LifestyleMedicine,PreventiveCare,WellnessJourney",fitness,
3638014973386797083,2265408035,images,"health,vitamins,ﬁtness",fitness,
3639723155927129179,2265408035,images,"health,vitamins,ﬁtness",fitness,
3854951995032135469,2265408035,images,,fitness,
3848435457043082259,2265408035,sidecar,"fatloss,fatlossworkout,fitness,workout,workoutplan",fitness,
3846242276151059667,2265408035,images,"diease,fitness,health,healthy",fitness,
3845525919117746483,2265408035,images,"healthtips,mwellnesscoach,nutrition,supplements,wellness",fitness,
3844812753253602166,2265408035,images,"health,lifestyle,ﬁtness",fitness,
3842508020794938860,2265408035,images,,fitness,
3841803668648271265,2265408035,images,"fatloss,fatlossmotivation,hormoneimbalance,insulin",fitness,
3840413724746853061,2265408035,images,"fatloss,indiandiet,musclebuilding,nutritioncoach,protein",fitness,
3838943604275079017,2265408035,sidecar,"absworkouts,fitness,workout,workoutvideos",fitness,
3850763805680760047,42894734531,images,"eatclean,healthymeals,macrofriendly,mychefmeals,torontomealprep",fitness,
3839879446367094281,42894734531,images,"BusyButFit,FitnessFuel,FitnessMealPrep,GymNutrition,HealthyEatingMadeEasy,HealthyMealPrep,HighProteinMeals,LeanGains,LowCarbMeals,MacroFriendly,MealPrep,PerformanceNutrition,ResultsDriven",fitness,
3837622193774524643,42894734531,sidecar,"BBQChicken,CleanEating,EatForResults,FitFood,FitnessFuel,GainsSeason,GymLife,HealthyEating,HighProtein,MacroFriendly,MealPrep,MuscleFuel,NutritionMatters,PrepLife",fitness,
3834728506198630023,42894734531,images,"CleanEatingLifestyle,EatForResults,FitnessMeals,FuelYourBody,HealthyEating,HighProteinMeals,MacrosOnPoint,MealPrep,MealPrepBusiness,gainsinthekitchen,kafta,mixgrill,shishtaouk",fitness,
3775972171944891865,42894734531,videos,"BusyLifeHack,ChefCrafted,DinnerSolved,EatWellLiveWell,FoodieTO,FuelYourDay,HealthGoals,HealthyEatingMadeEasy,HealthyLifestyle,LocalIngredients,MealPrepDelivered,MealPrepLife,MyChefMeals,TorontoEats",fitness,
3704244124132916488,42894734531,sidecar,"Delivered,Eatinghealthy,Eatright,Etobicoke,Healthyfood,Mealprep,Mississauga,Toronto,Yummy,breakfast,breaky,bulking,cutting,onthego,proteinwaffles,waffles",fitness,
3699789177693876930,42894734531,sidecar,"Brampton,Etobicoke,Local,Lowcarb,Oakville,Toronto,breackfast,chocolate,delicious,delivered,eatinggood,freshfood,healthyeats,healthyoption,menu,mississauga,munch,preparedmeals,proteinwaffles,verities",fitness,
3481822718436212746,42894734531,sidecar,"Delivered,Eatinghealthy,Eatright,Etobicoke,Healthyfood,Mealprep,Mississauga,Toronto,Yummy,bulking,chickenfajitas,cutting,mealplan",fitness,
3480940216641235921,42894734531,sidecar,"Brampton,Etobicoke,Local,Oakville,Toronto,chickendinner,delicious,delivered,eatinggood,freshfood,healthyeats,healthyoption,menu,mississauga,munch,preparedmeals,roastedchicken,tzatziki,verities",fitness,
3479421472876849952,42894734531,sidecar,"Etobicoke,Mississauga,Toronto,dairyfree,deliciousfood,eatclean,eathealthy,fitfoods,foodie,foodstagram,fresh,mealplan,meals,shrimprecipes,stirfry,udon,yum,yummyfood",fitness,
3475239492271889115,42894734531,sidecar,"Brampton,Etobicoke,Local,Lowcarb,Oakville,Toronto,chickendinner,delicious,delivered,eatinggood,freshfood,healthyeats,healthyoption,menu,mississauga,munch,preparedmeals,verities",fitness,
3439746805047714889,42894734531,sidecar,"Brampton,Etobicoke,Local,Oakville,Toronto,delicious,delivered,eatinggood,freshfood,healthyeats,healthyoption,menu,mississauga,munch,peppersteak,preparedmeals,verities",fitness,
3853476179492117393,80459503022,videos,"FitnessJourney,ForgeFit,GymMotivation,TrainHard,WorkoutReels",fitness,
3853080985290463330,80459503022,sidecar,"FitnessLifestyle,ForgeFit,GymMotivation,TrainAnywhere,WorkoutApp",fitness,
3853072253873616223,80459503022,sidecar,"FitnessApp,FitnessLifestyle,ForgeFit,TrainSmart,WorkoutMotivation",fitness,
3852931408935663670,80459503022,images,"BicepsWorkout,FitnessApp,ForgeFit,GymMotivation,StrengthTraining",fitness,
3852924843549706660,80459503022,images,"FitnessApp,HealthyLifestyle,MindBodyBalance,MyForgeFit,PilatesLife",fitness,
3852922938110911508,80459503022,images,"CoreStrength,FitnessApp,MyForgeFit,PilatesWorkout,TrainSmart",fitness,
3852920811548466399,80459503022,images,"BackWorkout,FitnessJourney,FitnessMotivation,ForgeFit,TrainHard",fitness,
3852915229986982749,80459503022,videos,"FitnessJourney,FitnessMotivation,ForgeFit,TrainAnywhere,WorkoutApp",fitness,
3852912696560281138,80459503022,videos,"FitnessApp,ForgeFit,StrengthTraining,TrainHard,WorkoutMotivation",fitness,
3852912207596685433,80459503022,videos,"FitnessJourney,FitnessMotivation,ForgeFit,TrainAnywhere,WorkoutApp",fitness,
3852911354802439204,80459503022,videos,"FitnessApp,FitnessMotivation,ForgeFit,TrainSmart,WorkoutAnywhere",fitness,
3852115137650617505,80459503022,videos,"fitnessapp,fitnessmotivation,forgefit,homeworkout,workout",fitness,
3607758258859538735,65843416564,videos,"fitb,fitness,guru,motivational",fitness,
3528514962119699049,65843416564,videos,"bodybuilding,gymlifestyle,motivation,ﬁtness",fitness,
3356108712987049149,65843416564,videos,"fitneelover,fitnesslifestyle,fitnessmotivation,gym,gymfitness,gymlover,gymmotivation,gymposing,gympower,gympowerfitness,trendingreels,viralvideos,waitlifting",fitness,
3857035151377763957,65843416564,images,"fitnessindia,gymdiet,highproteinmeal,leanmuscle,musclebuilding",fitness,
3856909141097407643,65843416564,images,"BlessedEid,Eid2026,EidMubarak,EidSpecial,EidVibes",fitness,
3856789275094882882,65843416564,images,"fitnessmotivation,gymindia,leanmuscle,musclepump,preworkout",fitness,
3856632597305295772,65843416564,images,"backday,backworkout,bodybuildingindia,gymmotivation,latspread",fitness,
3856629546276355619,65843416564,images,"FatLossJourney,FitnessIndia,GymMotivation,MuscleGain,ProteinDiet",fitness,
3856243796204418343,65843416564,videos,,fitness,
3856224586938016032,65843416564,images,"bodytransformation,fatloss,fitnessmotivation,gymmotivation",fitness,
3856006272693380115,65843416564,images,"bodybuilding,fitness,gym,motivation,workout",fitness,
3855910764306232206,65843416564,images,"fatlossdiet,fitnessindia,gymdietplan,indiangym,shreddedbody",fitness,
3714290996210041607,51936857926,videos,"fitness,fitnessaccessories,fyp,gym,gymequipment,gymlife,gymmotivation,karachi,lahore,livepro,liveup,pakistan",fitness,
3851968461975460032,51936857926,videos,"ArmDay,BicepsWorkout,GymTraining",fitness,
3851604459185331296,51936857926,images,"Pakistan,activewear,activewearbrand,boxingworkout,fitnessmotivation,fitnesstrainer,fitnesstrainerlife,fitnesstrainerslife,gymflooringcompany,gymflooringsolutions,gymwear,nanza,nutrition,onlineshop,punjab,wheyprotein,yoga,yogamatstrap,ﬁtness",fitness,
3846084504520359999,51936857926,videos,"fypシ,gym,gymequipmentsupplier,nanza,onlineshop,ﬁtness",fitness,
3840594206662364220,51936857926,videos,"fitnessmotivation,fitnesstrainer,fypシ,gym,ﬁtness",fitness,
3837840802634557971,51936857926,videos,"fitness,gym,gymequipment,lahore,pakistan",fitness,
3835401600010737221,51936857926,images,"fitnessmotivation,fitnesstrainer,fitnesstrainerlife,fitnesstrainerslife,gymgear,ramzan2026,ﬁtness",fitness,
3833956978381194704,51936857926,videos,,fitness,
3831872151948066046,51936857926,videos,"fatloss,fitness,gym,repost,weightloss",fitness,
3831765346084749011,51936857926,videos,"fitness,fyp,gym,pakistan,viral",fitness,
3831660791759111094,51936857926,images,,fitness,
3830364216444611803,51936857926,images,"GymLife,GymTok,activewearbrand,boxingworkout,clothing,clothingstore,fatloss,fitnesscontent,foryouシ,fypviralシ,fypシ,gym,gymequipment,gymequipmentfactory,gymequipmentsale,gymequipmentsupplier,gymflooring,gymflooringcompany,gymflooringsolutions,gymgear,gymmotivation,gymoutfit,onlinetraining,yoga,yogamatstrap",fitness,
3852518938765536689,72842085021,images,"fitnessequipment,fitnessmachine,gymaddict,gymequipment,gymlife,gymmotivation,gymrat",fitness,
3724758648317663539,72842085021,sidecar,,fitness,
3856874492606613796,72842085021,sidecar,"fitness,fitnessequipment,fitnessindustry,fitnessmachine,gymaddict,gymequipment,gymnast",fitness,
3855353456639566980,72842085021,videos,"CommercialGymEquipment,bodybuilders,exercises,fitness,fitnessequipment,fitnessequipmentsupplier,fitnesslife,fitnessmachine,goodthing,gym,gymequipment,gymnast,motivation,supplementwholesaler",fitness,
3855272012801687714,72842085021,videos,"bodybuilding,commercialgymequipment,fitness,fitnessequipment,gym,gymaddict",fitness,
3853957579735329894,72842085021,videos,"bodybuilders,fitness,fitnessequipment,fitnesslife,fitnessmachine,gym,gymequipment",fitness,
3853081000960850778,72842085021,sidecar,"fitnessindustry,fitnessmachine,fitnessmodel,gymaddict,gymequipment,gymgirls,gymlife",fitness,
